2018-02-15,00:22:28,53.48229,-2.10626,4
2018-02-15,00:22:30,53.48234,-2.10627,4
2018-02-15,00:22:30,53.48235,-2.10628,4
2018-02-15,00:22:31,53.48238,-2.10629,4
2018-02-15,00:22:33,53.48241,-2.10632,4
2018-02-15,00:22:34,53.48244,-2.10635,4
2018-02-15,00:22:37,53.48249,-2.10641,4
2018-02-15,00:22:40,53.48251,-2.10653,4
2018-02-15,00:22:40,53.48251,-2.10655,4
2018-02-15,00:22:48,53.48262,-2.10684,4
2018-02-15,00:22:51,53.48266,-2.10694,4
2018-02-15,00:23:12,53.48303,-2.10756,4
2018-02-15,00:23:32,53.48338,-2.10816,4
2018-02-15,00:23:36,53.48347,-2.10816,4
2018-02-15,00:23:38,53.48352,-2.10817,4
2018-02-15,00:23:40,53.48357,-2.10816,4
2018-02-15,00:23:41,53.48361,-2.10814,4
2018-02-15,00:23:43,53.48365,-2.10811,4
2018-02-15,00:23:46,53.48369,-2.10804,4
2018-02-15,00:23:47,53.48372,-2.108,4
2018-02-15,00:23:51,53.48378,-2.10789,4
2018-02-15,00:23:51,53.48378,-2.10789,4
2018-02-15,00:24:00,53.48389,-2.10752,4
2018-02-15,00:24:10,53.48399,-2.10714,4
2018-02-15,00:24:10,53.48399,-2.10714,4
2018-02-15,00:24:39,53.48428,-2.10606,4
2018-02-15,00:24:43,53.48432,-2.10588,4
2018-02-15,00:25:12,53.48458,-2.10474,4
2018-02-15,00:25:12,53.48458,-2.10474,4
2018-02-15,00:25:16,53.48454,-2.10462,4
2018-02-15,00:25:18,53.48451,-2.10452,4
2018-02-15,00:25:21,53.48447,-2.10444,4
2018-02-15,00:25:23,53.48442,-2.10438,4
2018-02-15,00:25:27,53.48434,-2.1043,4
2018-02-15,00:25:31,53.48424,-2.10422,4
2018-02-15,00:25:37,53.48411,-2.10413,4
2018-02-15,00:25:37,53.48411,-2.10413,4
2018-02-15,00:25:43,53.48418,-2.10392,4
2018-02-15,00:25:46,53.4842,-2.10379,4
2018-02-15,00:25:49,53.48422,-2.10366,4
2018-02-15,00:25:53,53.48422,-2.10351,4
2018-02-15,00:25:56,53.48422,-2.10336,4
2018-02-15,00:26:00,53.48421,-2.10321,4
2018-02-15,00:26:03,53.48421,-2.10307,4
2018-02-15,00:26:04,53.48421,-2.10303,4
2018-02-15,00:26:08,53.48422,-2.10287,4
2018-02-15,00:26:14,53.48426,-2.10263,4
2018-02-15,00:26:19,53.4843,-2.10242,4
2018-02-15,00:26:24,53.48435,-2.10222,4
2018-02-15,00:26:30,53.48441,-2.10203,4
2018-02-15,00:27:03,53.48477,-2.10075,4
2018-02-15,00:27:07,53.4848,-2.10061,4
2018-02-15,00:27:42,53.48516,-2.09925,4
2018-02-15,00:27:52,53.48524,-2.09888,4
2018-02-15,00:27:56,53.48527,-2.09872,4
2018-02-15,00:27:58,53.48529,-2.09862,4
2018-02-15,00:28:00,53.48529,-2.09854,4
2018-02-15,00:28:03,53.48528,-2.09842,4
2018-02-15,00:28:06,53.48527,-2.09831,4
2018-02-15,00:28:12,53.48525,-2.09807,4
2018-02-15,00:28:12,53.48525,-2.09807,4
2018-02-15,00:28:13,53.48523,-2.09801,4
2018-02-15,00:28:15,53.48522,-2.09794,4
2018-02-15,00:28:17,53.48522,-2.09787,4
2018-02-15,00:28:23,53.48511,-2.09766,4
2018-02-15,00:28:26,53.48506,-2.09761,4
2018-02-15,00:28:26,53.48505,-2.0976,4
2018-02-15,00:28:28,53.48501,-2.09757,4
2018-02-15,00:28:31,53.48493,-2.09751,4
2018-02-15,00:28:36,53.48481,-2.09743,4
2018-02-15,00:28:41,53.4847,-2.09735,4
2018-02-15,00:28:51,53.48449,-2.09718,4
2018-02-15,00:28:55,53.48439,-2.09707,4
2018-02-15,00:28:57,53.48435,-2.09702,4
2018-02-15,00:29:01,53.48428,-2.09692,4
2018-02-15,00:29:04,53.48423,-2.09684,4
2018-02-15,00:29:06,53.4842,-2.09676,4
2018-02-15,00:29:09,53.48419,-2.09663,4
2018-02-15,00:29:13,53.4841,-2.09655,4
2018-02-15,00:29:17,53.48401,-2.09647,4
2018-02-15,00:29:19,53.48398,-2.09643,4
2018-02-15,00:29:28,53.48379,-2.0962,4
2018-02-15,00:29:40,53.48354,-2.09591,4
2018-02-15,00:29:48,53.48338,-2.09574,4
2018-02-15,00:30:14,53.48284,-2.09515,4
2018-02-15,00:30:19,53.48272,-2.09504,4
2018-02-15,00:30:24,53.48261,-2.09496,4
2018-02-15,00:30:29,53.48249,-2.09489,4
2018-02-15,00:30:34,53.48237,-2.09484,4
2018-02-15,00:30:36,53.48232,-2.09481,4
2018-02-15,00:30:55,53.48187,-2.09465,4
2018-02-15,00:30:55,53.48186,-2.09464,4
2018-02-15,00:31:45,53.48065,-2.09412,4
2018-02-15,00:32:09,53.48008,-2.09388,4
2018-02-15,00:32:19,53.47983,-2.09378,4
2018-02-15,00:32:39,53.47935,-2.09358,4
2018-02-15,00:32:43,53.47924,-2.09354,4
2018-02-15,00:32:56,53.47893,-2.09341,4
2018-02-15,00:33:11,53.47857,-2.09326,4
2018-02-15,00:33:26,53.47822,-2.09311,4
2018-02-15,00:33:26,53.47822,-2.09311,4
2018-02-15,00:33:48,53.47807,-2.094,4
2018-02-15,00:34:13,53.47791,-2.09503,4
2018-02-15,00:34:50,53.47769,-2.09652,4
2018-02-17,01:04:00,53.47769,-2.09652,5
2018-02-17,01:04:03,53.47767,-2.09665,5
2018-02-17,01:04:10,53.47763,-2.09692,5
2018-02-17,01:04:13,53.47763,-2.09704,5
2018-02-17,01:04:15,53.47764,-2.09713,5
2018-02-17,01:04:16,53.47765,-2.09719,5
2018-02-17,01:04:16,53.47765,-2.09719,5
2018-02-17,01:04:19,53.47761,-2.09726,5
2018-02-17,01:04:36,53.47728,-2.09773,5
2018-02-17,01:05:17,53.47648,-2.09882,5
2018-02-17,01:05:17,53.47648,-2.09882,5
2018-02-17,01:05:34,53.47637,-2.09949,5
2018-02-17,01:06:00,53.47623,-2.10055,5
2018-02-17,01:06:00,53.47623,-2.10055,5
2018-02-17,01:06:25,53.47562,-2.10088,5
